   93664	pistää_silmä	 idiomatic	Heidän joukostaan minä pistin silmääsi senvuoksi , etten ollut ollenkaan _heidän_ kaltaisensa .
 5736045	kääntää_silmä	   literal	Väliin näkyi mieltymyksellä katselevan Emiliota ; mutta kun opettaja silloin katsoi häneen , niin hän hätkähti ja käänsi silmänsä toisaanne , niinkuin olisi asiata tarkemmin miettinyt ja ajatellut : -- Mitäs tyhjää ?
 5741822	kääntää_silmä	   literal	1 : 29 ) , eikä yhtään ainoata syytä kääntää silmiäsi pois Hänestä ( Room .
 5747636	kääntää_silmä	   literal	Nehljudof oli kaiken aikaa , rillit nenällä , katsellut syytettyjä sen mukaan kuin heitä kuulusteltiin. -- » Olisiko se mahdollista » , ajatteli hän , kääntämättä silmiään syytetystä. -- » Mutta mitenkä siis -- Ljubofj » , ajatteli hän , kuultuaan hänen vastauksensa .
 5785967	kääntää_silmä	   literal	Kiireimmän kautta ! -- ei aloteta kestiä , ennenkuin hänkin tulee. -- Mutta katsella saatte : Jussi , käännä silmäsi tänne ' -- ovatko kauniita ?
 5798260	kääntää_silmä	   literal	Tämä yritti kääntää silmänsä pois hänestä , mutta ei voinut .
 5798495	kääntää_silmä	 idiomatic	» Se kuljeksii siellä metsässä mairien ja kääntää silmänne , sysimiehet .
 5798498	kääntää_silmä	   literal	Ja kun metsänhaltija nyt ymmärtää , että me kaikki kuljeksimme ja tähystelemme rauhanneitsyttä , niin se kääntää silmämme ja näyttäytyy kuninkaantyttärenä .
 5823854	kääntää_silmä	   literal	pyysi mies , kääntäen silmänsä toisiin miehiin päin , katsellen veitikkamaisesti , ja kaikki , niin piiat kuin rengitkin koettivat täysin voimin pidättää nauruansa .
 5825023	kääntää_silmä	   literal	Mutta minä en käännä silmiäni hetkeksikään pois saattojoukosta , vaan katselen kahdella silmällä satana silmänä ja näen , kuinka ruustinna kävelee kohta varakantajien perässä huojuen ja pyyhkien silmiänsä .
 5838027	kääntää_silmä	   literal	-- Minulle on Pietarista luvattu , että tieto tämän naisen kohtalosta lähetetään viimeistään tämän kuukauden kuluessa ja tänne ... Kääntämättä silmiään Nehljudofista kenraali ojensi lyhytkasvuisen kätensä pöytää kohden , soitti ja jatkoi vaieten kuuntelemista , tupruttaen paperossiaan ja kovaäänisesti yskien .
 5879542	kääntää_silmä	   literal	Ja keskellä hiljaisuutta hän puhui verkalleen kääntämättä silmiään pienestä poimutusraudasta , jota hän käänteli vikkelästi .
 5929874	kääntää_silmä	   literal	Vähän päästä hän käänsi silmänsä sänkyyn päin , suoraan minuun , mutta ei puhunut mitään .
   34057	iskeä_silmä	 idiomatic	Naiset iskivät silmää toisilleen .
   60457	iskeä_silmä	 idiomatic	Joka ilta liitelee niin vimmatusti , -- sanoi Nazarka iskien silmää ja hytkäytellen olkapäätään ja jalkaansa .
   61170	iskeä_silmä	 idiomatic	Ukko iski silmää ja nykäsi kyynärpäällään nuorta miestä .
   61182	iskeä_silmä	 idiomatic	-- huusi Jeroshka ja iskien silmää kysyvästi katsahti junkkariin .
   62676	iskeä_silmä	 idiomatic	Beletskij viekkaasti hymyili ja iskien silmää osoitti päällään pirttiin , jonne Marjana oli kadonnut .
   64523	iskeä_silmä	 idiomatic	-- _La fille ! _ -- sanoi Vanjusha iskien silmää ja purskahti tyhmään nauruun .
   69288	iskeä_silmä	 idiomatic	Hän iski silmää merkiksi omenoista , napsautti sormiaan selittääkseen maissin paahtoa ja raksutti hampaita kuvatakseen pähkinöiden särkemistä .
   69567	iskeä_silmä	 idiomatic	Etsiessään kynää ja paperia isoisä veti esille pullean lompakkonsa ja samassa mies iski silmänsä siihen .
   74380	iskeä_silmä	 idiomatic	Sen verran vain piti puustaimesta kiinni , ettei itse juuri ostanut luvattomasti pyydettyä , mutta piika , se ontuva Matleena , Pesti-Pietarin sisar , osti kyllä , osti ja iski silmää , papinrouvasta puhumattakaan .
   88194	iskeä_silmä	 idiomatic	Lähde itse tyttöjen kanssa , tai voithan lähettää heidät yksinkin , mikä ehkä onkin parempi ; sillä kun sinä olet yhtä kaunis kuin kuka hyvänsä koko parvesta , voi herra Bingley kenties iskeä silmänsä sinuun . ''
   92993	iskeä_silmä	 idiomatic	Täten oli Hymenin rattaiden viidestä liikapyörästä jo kaksi saatu syrjäytetyksi ; ja rva Bennet istui ja vilkuili ja iski silmää ja nyökkäili hetken aikaa Elizabethille ja Kittylle , saamatta näitä kuitenkaan ymmärtämään hänen merkkikieltään .
   99391	iskeä_silmä	 idiomatic	Stapleton iski silmänsä häneen ja kääntyi sitten minuun .
  108975	iskeä_silmä	 idiomatic	Hän iski silmää toisille kapteenin ohi astuessa ja sanoi pilkallisesti : -- Vilkaiskaapa tuota jäykkäsäärtä !
  108983	iskeä_silmä	 idiomatic	Jean iski silmää kumppaneilleen ja meni luutnantin jälessä teltan taa .
  152192	iskeä_silmä	 idiomatic	Muutamia kertoja hän vielä nosti päätään ja yritti iskeä silmänsä vankilaan , mutta sitten hän vaipui paadelle ja nukkui kuin lapsi , joka kauan itkettyään vaipuu unen helmaan .
  180942	iskeä_silmä	 idiomatic	Mitä isket silmääsi , Rosinukka ?
  184030	iskeä_silmä	 idiomatic	Pertta iskee silmänsä pikku Sanelmaan ja alkaa hoilottaa : '' Niin minä nuo pieksäisin , että veri pärskyisi !
  207059	iskeä_silmä	 idiomatic	huusi Eerik-herra ja tuli hehkuvan punaiseksi , ja kaikki muut iskivät silmänsä Niiloon , ikäänkuin hän olisi seisonut heidän edessään valtiopetoksesta syytettynä .
  215656	iskeä_silmä	 idiomatic	Zagloba alkoi iskeä silmää Wolodyjowskille .
  219580	iskeä_silmä	 idiomatic	Hän iskee silmänsä yhä syvempään minun silmiini : 'Sinusta kerrotaan ... huonoa , veljeni .
  221585	iskeä_silmä	 idiomatic	KOTIINTULO Syksyinen iltapäiväaurinko hymyili kedoille , iski silmää ikkunanlaseille ja väräytti naurukuoppasia vastaanosuville seinille ja metsänrannoille -- muuten sää oli viileä .
  227687	iskeä_silmä	 idiomatic	Silloin iskivät silmät tulta ... Hätäpäivissäni aivan minä kysyin : 'Oletko sinä , mamma , ottanut täältä pöydältä Turhakosken kauppakirjan ? ' ...
  251126	iskeä_silmä	 idiomatic	-- Sen jälkeen olen oppinut paljon , sen voi kansleri todistaa , sanoi Kaarle iskien silmää de la Gardielle .
  277571	iskeä_silmä	 idiomatic	He ovat varmaankin menettäneet sata miestä , ja me -- näin hän jatkoi , pullistaen oikeata poskeaan ja iskien silmää , muka hymyillen -- emme ole menettäneet kuuttakymmentä .
  278432	iskeä_silmä	 idiomatic	Rouva du Gua iski silmää , ikäänkuin ilmoittaakseen , että oli osaava haihduttaa tämän salaperäisyyden .
  284675	iskeä_silmä	 idiomatic	» Tulkaa vaan tänne ja puhukaa ääneen » , lisäsi hän ilostuneena Maijaliisalle , joka iski silmää ja vilkutti sormea etehisestä .
  304560	iskeä_silmä	 idiomatic	Ja usein on mustaakin mustempi toinen ja valkea toinen , eikä he eroansa huomaa ; ja usein on syntynyt sydän-yöllä toinen ja päivällä toinen , mutta he hämärissä yhtyy ; ja sattuu , on synkät he kumpaisetkin ja syntiä tehneet ja seisovat partaalla kuolon ja kauhun ja purevat hampaansa yhteen ja iskevät silmästä tulta ja on viha rinnassa raskas kuin teräsvuori , eikä pilkahda toivo , eikä tuikahda tähti , vaan salamoi ylpeyden autio yö .
  371977	iskeä_silmä	 idiomatic	Tehän olitte myös hänen kanssaan tuon Lavise Ivanovnan luona ... tiedätte kai , kenen puolta te piditte , iskiessänne silmää luutnantti Ruudille , vaikkei hän sitä heti käsittänyt ; muistatteko sitä ?
  372000	iskeä_silmä	 idiomatic	-- Ei , en minä lukenut tulipaloista , jatkoi hän iskien silmää Sametoville .
  374244	iskeä_silmä	 idiomatic	Porfyrius Petrovitsh katsoi häneen terävästi ja räpäytti silmäluomiaan aivan kuin iskien silmää hänelle .
  390132	iskeä_silmä	 idiomatic	`` Hän on tainnut iskeä silmänsä Maija Liisaan '' , sanoi pappilanrouva aivan avomielisesti .
  402923	iskeä_silmä	 idiomatic	Kauppias hieroi käsiään , iski silmää ja hoki hokemataan : -- Iloitkaa , nyt tuli ilon aika .
  441820	iskeä_silmä	 idiomatic	-- Olen kuullut hänen käyvän kosiskelemassa , sanoi kapteeni Jim , iskien silmää Gilbertille .
  473619	iskeä_silmä	 idiomatic	tuo toinen ... ja tyttärenne iskevät silmänsä toisiinsa !
  473984	iskeä_silmä	 idiomatic	Käskinkö minä hänen iskeä silmänsä tuollaiseen ruikuttelevaan raukkaan ? ...
  476133	iskeä_silmä	 idiomatic	Hän oli viekas ja ymmärtäväinen , eikä siis ihmettäkään että eräs vanha leski iski silmänsä häneen ; sillä `` vanhat kannot palavat kauan '' , sanoo sananlasku .
  478535	iskeä_silmä	 idiomatic	Toisella kertaa se oli Vöyrin Pikku Matti , hän , joka aina piti kukonsulkaa lakissaan ja iski silmää kaikille kylän tytöille .
  481648	iskeä_silmä	 idiomatic	Mutta näettekös -- BOLETTE ( Iskee silmää ja nyökäyttää hänelle . )
  494178	iskeä_silmä	 idiomatic	Kun hän kirjureinsa luona oli , tarkasteli hän heidän laskujaan , ja hänen terävät silmänsä huomasivat paikalla , jos virheitä löytyi ; ja jos semmoisia löytyi , tuikkasi hän laihan sormensa virheen kohdalle ja iski silmänsä onnettomaan laskuntekiään .
  495007	iskeä_silmä	 idiomatic	Hän kulki pari kertaa lattian poikki ja seisahtui taasen eteeni , iskien silmänsä minuun .
  517665	iskeä_silmä	 idiomatic	`` Ystäväni Magloire '' , sanoi Lomaque , lempeästi iskien silmää , `` teidän viimeinen muistutuksenne näyttää minusta peitetyltä kysymykseltä .
  529296	iskeä_silmä	 idiomatic	Takanapäin iskettiin silmää ja kuiskattiin hiljaa .
  529385	iskeä_silmä	 idiomatic	Lautamies takaistuimellaan hymyili ja iski silmää melkein jokaiselle .
  529417	iskeä_silmä	 idiomatic	Ella iski silmää pöydän yli , että kyllä hän ymmärtää , missä mennään .
  556187	iskeä_silmä	 idiomatic	Vanhus iski silmänsä Veikkoliiniin , hänen lauhtuneet kasvonsa välähtivät , samoin kuin auringonvilahdus lentää kanervikon yli .
  563399	iskeä_silmä	 idiomatic	-- Vai niin , sanoi ylioppilas ja iski silmää , ettekö muista , että lupasitte antaa sen minulle ?
  566844	iskeä_silmä	 idiomatic	Isketkö silmää kanssani , sinä lurjus ?
  574097	iskeä_silmä	 idiomatic	Mies hymyili aina hänelle , iski silmää ja tervehti ystävällisesti .
  574103	iskeä_silmä	 idiomatic	Mutta se nuori mies iski silmää , kuten ennenkin , erosi siitä toisesta ja ilmestyi kohta Jaanan kupeelle kohteliaana ja hymyilevänä , hattu kädessä .
  574281	iskeä_silmä	 idiomatic	Joku ohikulkeva herra iski silmää hänelle .
  575800	iskeä_silmä	 idiomatic	Komissarius iski silmää tuttavallisesti .
  602402	iskeä_silmä	 idiomatic	Mutta , jumalauta , jos huomaan , että edes isket silmää kenellekään naiselle , revin hampaat suustasi ! ''
  602488	iskeä_silmä	 idiomatic	Kun McCormick ja hänen mukanaan muut salaliittolaiset tuomittiin , jokainen kahdeksikymmeneksi vuodeksi vankilaan , ajatteli Petteri että hän oli sovittanut kaikki syntinsä , ja hän rohkeni ujosti huomauttaa McGivneylle että elinkustannukset kohosivat yhtämittaa ja että hän oli jo kuusi kuukautta pitänyt lupauksensa ettei edes iske silmää kenellekään naiselle .
  602891	iskeä_silmä	 idiomatic	Petteri oli nyt työskennellyt uskollisesti kuusi tai kahdeksan kuukautta ja vilpittömästi pitänyt Guffeylle antamansa lupauksen , ettei iske silmää kenellekään naiselle .
  603917	iskeä_silmä	 idiomatic	Useasti loi toinen sivultapäin epäilevän katseen toiseen ja siitä jälleen keilaradalle , seuraten innokkaasti pelin menoa tai ainakin ollen seuraavinansa , samalla kun yritti lemmityllensä iskeä silmää ja sen ohessa tähysteli , '' eikö vierustoveri ollut ilkeä ihminen '' , joka pyrki sekottamaan heidän välejänsä .
  603943	iskeä_silmä	 idiomatic	Tuo vankkaruumiinen mies , joka ensinnä oli hiipinyt esiin , oli pitemmittä mutkitta istunut Muckerlin pöytään ja vaihdettuaan pyhäinkuvientekijän kanssa muutaman sanan , jonka ohella hän tämän olan yli iski silmää Helenalle , oli oitis tekeytyvinään leikkisäksi ja tuttavalliseksi , sillä hän katsoi parhaaksi ryhtyä aikanansa asiaan , tietäen etteivät toiset pojat kauvan pysyisi loitolla ; mutta jo seuraava tulija huomasi hänen olevan pahalla tuulella ja istuvan siinä posket hehkuvanpunaisina .
  617045	iskeä_silmä	 idiomatic	Hänen takanansa Korobkin , kääntyneenä katselijoihin , osoittelee iskien silmää kaupungin päällikköä .
  663708	iskeä_silmä	 idiomatic	Nähkääs , Posthumus Jo Imogeniss ' ankkuroi , ja tämä , Salaman vienon lailla , iskee silmää Hänehen , veljiin , minuun , roomalaiseen , Iloa kaikkiin leimuten ja kaikilt' Iloa saaden vastaan .
  688625	iskeä_silmä	 idiomatic	Ja niin hävisi hän yksityiseen työhuoneeseensa , konttoristien iskiessä silmää toisillensa ja ihmetellessä isäntänsä hyvää tuulta .
  731555	iskeä_silmä	 idiomatic	( Iskee silmänsä keskelle kirjaa , lukee kalveten , purkautuu syöksähdellen . )
  751038	iskeä_silmä	 idiomatic	Mutta pojat iskivät silmää toisilleen , sillä he tiesivät vähän tarkemminkin , miksi isäukko juuri sillä kalliolla rakasti merituulta hengittää .
  751123	iskeä_silmä	 idiomatic	Mutta kun taas ensi kesänä heinänteko kotona oli päättynyt ja vanhus rupesi mantereelta hankkiutumaan ulkosaariin , kun hän hommaili ja kiirehti , aivan kuin olisi ollut levoton , silloin pojat taas iskivät silmää toisilleen , mutta naurahtivat samassa , sillä he tiesivät ajattelevansa samaa mielikuvituksen luomaa särmäisen rantakallion satua .
  754726	iskeä_silmä	 idiomatic	Samoin oli isäsikin elämä ; sinulle , poikaseni , saatan kuitenkin sanoa '' , lausui hän ystävällisellä äänellä ja veitikkamaisesti iskien silmää , `` saarnan muodosta en koskaan sopinut isäsi kanssa , sillä hänenkin systeemissänsä löytyi heikkouksia , jotka monta monituista kertaa kumosin '' , lisäsi hän ja muistutti lätkähyksellä hevosta , että piiskakin löytyi mukana .
  761580	iskeä_silmä	 idiomatic	Hän iski silmänsä kuin haukka jokaiseen naiseen , jonka eleet hiukankin kavalsivat luvattomia teitä .
  769233	iskeä_silmä	 idiomatic	Etsi päivän , etsi toisen , Niin päivänä kolmantena Nousi suurelle mäelle , 95 Korkealle kukkulalle , Iski silmänsä itähän , Käänti päätä päivän alle , Näki hiekalla hevoisen , Kuloharjan kuusikolla ; 100 Senpä tukka tulta tuiski , Harja suihkivi savua .
  773572	iskeä_silmä	 idiomatic	Ja tehdessään ivallisia hyökkäyksiään hän niin veitikkamaisesti iski silmää , ikäänkuin salaperäisessä liitossa ollen , että puhuteltu olisi tuntunut mielessään typerältä , ellei rämähtänyt nauruun .
  799628	iskeä_silmä	 idiomatic	`` Näetpä , että muut sentään vielä löytävät saalista , vaikka sinä et löydä , Hobbie '' , sanoi vanhin sisar iskien silmää Earnscliffille .
  811249	iskeä_silmä	 idiomatic	Ja samalla hän iski silmää äidille ja hymyili voitonriemuisesti , mikä merkitsi : älä vaivaa päätäsi ; nyt saat tietää kaiken , mitä suinkin haluat .
  819809	iskeä_silmä	 idiomatic	`` Mutta nyt ei auta mikään '' , veisteli Mari ja iski silmää kahdelle mummolle .
  828060	iskeä_silmä	 idiomatic	Toiset tytöt tämän nähtyään iskivät silmää ja kuiskivat toisilleen : `` Ahah !
  829212	iskeä_silmä	 idiomatic	Hän iski silmää Tervahaudan Juhalle .
  830197	iskeä_silmä	 idiomatic	Teerelän Joonas iski silmää Tuomas Simunanpojalle .
  836618	iskeä_silmä	 idiomatic	`` No , Mo '' , sanoi Mortensen ja iski silmää ystävällisesti , `` onko hän mennyt ? ''
  840523	iskeä_silmä	 idiomatic	Tytöt yskivät ja iskivät silmää ja antoivat Berthalle kaikenlaisia varoituksen merkkejä , joista hän ei vähääkään huolinut .
  841133	iskeä_silmä	 idiomatic	-- Luulin sinun aikovan papiksi -- sinä saarnaat niin mielelläsi moraalia , -- ivasi Jenny ja iski silmää hiukan ilkeästi .
  871603	iskeä_silmä	 idiomatic	Rinne iski silmää Ellille .
  871920	iskeä_silmä	 idiomatic	Anna iski silmää ja nauroi : '' Tapellaan , Elli , vähän sen kanssa ! ''
